time,overlap,maxdim,real_ac,im_ac
2.1362830044410592,0.9642683773628418,4,0.9846335078006352,0.04779390673525249
2.142566189748239,0.9651198519797931,4,0.9830269776377923,0.051947191882081384
2.1488493750554185,0.9674959264511951,4,0.9828035540028097,0.05322761243220038
2.155132560362598,0.9721519090482703,4,0.9850059885915126,0.049849609799134775
2.161415745669778,0.9785519801092324,4,0.989178764561362,0.041728110773826946
2.1676989309769574,0.9851935307688601,4,0.9936442964021205,0.03055835296203385
2.173982116284137,0.9905935818899986,4,0.9968621027656305,0.01928011204728812
2.1802653015913167,0.9941189187350072,4,0.9984780530509937,0.010939710877236292
2.1865484868984963,0.9960074830598602,4,0.9990509198949216,0.007441036135952074
2.1928316722056755,0.9968299706462694,4,0.9990901417530013,0.008808494307153185
2.199114857512855,0.9971158438591385,4,0.998724007550779,0.01319437677706544
2.205398042820035,0.9973573591426969,4,0.9981839414886614,0.017582465085813993
2.2116812281272145,0.9979764545436334,4,0.9980670150942562,0.018961111245000432
2.217964413434394,0.9990064164694288,4,0.9987507700182424,0.015473558132273487
2.2242475987415737,0.9998722920986175,4,0.9997197652943901,0.0070952920211553
2.2305307840487534,0.9997556494204692,4,0.9998929887743142,-0.00432566522897971
2.236813969355933,0.9983541975447825,4,0.9987831658628197,-0.0157314731237885
2.243097154663112,0.9962450494517873,4,0.9971196031211307,-0.024078990598590845
2.249380339970292,0.9944111965609947,4,0.9961262776222278,-0.027548372693430915
2.2556635252774715,0.9934232099660418,4,0.9963117603370277,-0.026177523226271898
